order_id,customer_id,channel_id,order_date,order_priority,payment_method,order_total_lines,order_net_revenue
12294,295,4,2025-03-31,4-LOW,CORPORATE_INVOICE,5,33975.02
12295,296,5,2025-01-21,3-NORMAL,WIRE_TRANSFER,7,21720.84
12296,297,1,2025-03-14,3-NORMAL,WIRE_TRANSFER,3,16783.73
12297,298,2,2025-06-03,1-URGENT,CREDIT_CARD,4,18630.38
12298,299,3,2025-04-29,4-LOW,WIRE_TRANSFER,5,13987.37
12299,300,4,2025/06/13,3-NORMAL,CREDIT_CARD,7,27206.17
12300,301,5,2025-02-09,4-LOW,CREDIT_CARD,7,34191.51
12301,302,1,2025-03-17,2-HIGH,CREDIT_CARD,7,38466.31
12302,303,2,2025-03-21,4-LOW,CREDIT_CARD,3,6047.91
12303,304,3,2025-05-24,1-URGENT,CORPORATE_INVOICE,3,17529.88
12304,305,4,2025-04-25,3-NORMAL,CORPORATE_INVOICE,6,15082.99
12305,306,5,2025-03-28,3-NORMAL,CREDIT_CARD,7,23208.0
12306,307,1,2025-02-25,2-HIGH,WIRE_TRANSFER,3,5521.71
12307,308,2,2025-03-12,4-LOW,CORPORATE_INVOICE,5,36809.09
12308,309,3,2025-02-04,1-URGENT,CREDIT_CARD,5,13641.37
12309,310,4,2025-05-13,1-URGENT,CORPORATE_INVOICE,6,25993.18
12310,311,5,2025-01-24,2-HIGH,WIRE_TRANSFER,6,29759.44
12311,312,1,2025-03-14,4-LOW,WIRE_TRANSFER,4,9932.83
12312,313,2,2025-03-25,3-NORMAL,CREDIT_CARD,5,16688.19
12313,314,3,2025-03-04,2-HIGH,CORPORATE_INVOICE,3,12720.91
12314,315,4,2025-04-11,2-HIGH,WIRE_TRANSFER,3,4952.33
12315,316,5,2025-04-27,1-URGENT,CREDIT_CARD,7,33010.76
12316,317,1,2025-05-02,4-LOW,WIRE_TRANSFER,6,35484.27
12317,318,2,2025-05-07,4-LOW,WIRE_TRANSFER,3,20274.49
12318,319,3,2025-05-05,4-LOW,CREDIT_CARD,4,16127.17
12319,320,4,2025-03-30,3-NORMAL,CORPORATE_INVOICE,6,11269.19
12320,321,5,2025-03-13,3-NORMAL,WIRE_TRANSFER,7,32779.51
12321,322,1,2025-04-27,3-NORMAL,WIRE_TRANSFER,3,11948.29
12322,323,2,2025-02-26,2-HIGH,CREDIT_CARD,4,16181.06
12323,324,3,2025-06-03,4-LOW,CREDIT_CARD,4,15689.78
12324,325,4,2025-05-06,4-LOW,CREDIT_CARD,6,17987.07
12325,326,5,2025-01-18,2-HIGH,CORPORATE_INVOICE,7,28405.96
12326,327,1,2025-06-28,1-URGENT,CORPORATE_INVOICE,6,31579.16
12327,328,2,2025-01-12,4-LOW,CREDIT_CARD,6,25765.21
12328,329,3,2025-05-31,2-HIGH,WIRE_TRANSFER,5,11900.06
12329,330,4,2025-04-18,2-HIGH,CORPORATE_INVOICE,6,43351.06
12330,331,5,2025-06-12,2-HIGH,CREDIT_CARD,6,25346.0
12331,332,1,2025-01-03,1-URGENT,WIRE_TRANSFER,6,29471.42
12332,333,2,2025-05-26,3-NORMAL,CORPORATE_INVOICE,3,7567.36
12333,334,3,2025/03/28,3-NORMAL,CORPORATE_INVOICE,5,25363.9
12334,335,4,2025-03-14,1-URGENT,CREDIT_CARD,6,8571.01
12335,336,5,2025-03-18,4-LOW,CORPORATE_INVOICE,6,19944.05
12336,337,1,2025-04-12,1-URGENT,CREDIT_CARD,4,16640.41
12337,338,2,2025-06-08,3-NORMAL,CREDIT_CARD,3,17763.07
12338,339,3,2025-05-25,4-LOW,CORPORATE_INVOICE,4,29396.64
12339,340,4,2025-06-05,2-HIGH,CREDIT_CARD,6,31973.04
12340,341,5,2025-06-09,1-URGENT,WIRE_TRANSFER,4,14218.68
12341,342,1,2025-05-26,1-URGENT,CREDIT_CARD,6,39361.12
12342,343,2,2025-03-04,3-NORMAL,CREDIT_CARD,4,19110.69
12343,344,3,2025-05-27,2-HIGH,CREDIT_CARD,6,33496.42
12344,345,4,2025-06-28,3-NORMAL,CREDIT_CARD,7,34988.65
12345,346,5,2025-01-12,1-URGENT,CREDIT_CARD,3,6837.78
12346,347,1,2025-06-21,4-LOW,CREDIT_CARD,4,12618.65
12347,348,2,2025-01-31,2-HIGH,CREDIT_CARD,7,24860.35
12348,349,3,2025-01-04,1-URGENT,CORPORATE_INVOICE,4,25727.44
12349,350,4,2025-01-08,4-LOW,CORPORATE_INVOICE,6,15990.55
12350,351,5,2025-02-27,4-LOW,CREDIT_CARD,3,13096.4
12351,352,1,2025-02-06,3-NORMAL,CREDIT_CARD,7,36955.86
12352,353,2,2025-05-29,4-LOW,CREDIT_CARD,4,18146.54
12353,354,3,2025-04-19,4-LOW,CORPORATE_INVOICE,6,19487.15
12354,355,4,2025-06-17,2-HIGH,CREDIT_CARD,5,11406.84
12355,356,5,2025-02-02,1-URGENT,CORPORATE_INVOICE,3,5105.87
12356,357,1,2025-06-23,3-NORMAL,CORPORATE_INVOICE,6,21304.47
12357,358,2,2025-06-23,3-NORMAL,CREDIT_CARD,3,16391.24
12358,359,3,2025-05-27,3-NORMAL,CREDIT_CARD,4,25752.01
12359,360,4,2025-04-28,3-NORMAL,WIRE_TRANSFER,4,21815.49
12360,361,5,2025-01-20,2-HIGH,WIRE_TRANSFER,5,17917.16
12361,362,1,2025-01-14,4-LOW,CREDIT_CARD,5,9216.12
12362,363,2,2025-05-04,2-HIGH,WIRE_TRANSFER,3,16039.89
12363,364,3,2025-03-16,2-HIGH,WIRE_TRANSFER,5,8436.27
12364,365,4,2025-02-16,2-HIGH,CORPORATE_INVOICE,7,18489.51
12365,366,5,2025-03-05,4-LOW,CREDIT_CARD,3,17176.06
12366,367,1,2025-01-27,1-URGENT,CREDIT_CARD,7,40193.06
12367,368,2,2025-05-11,4-LOW,CREDIT_CARD,3,3360.76
12368,369,3,2025-06-01,4-LOW,CREDIT_CARD,7,16722.33
12369,370,4,2025-06-01,1-URGENT,CORPORATE_INVOICE,6,20553.67
12370,371,5,2025-05-23,4-LOW,CREDIT_CARD,6,34473.11
12371,372,1,2025/03/31,3-NORMAL,CORPORATE_INVOICE,5,14899.88
12372,373,2,2025-05-17,2-HIGH,CORPORATE_INVOICE,6,18404.33
12373,374,3,2025/04/23,2-HIGH,CREDIT_CARD,4,21793.0
12374,375,4,2025-02-18,4-LOW,CREDIT_CARD,7,36199.23
12375,376,5,2025-06-20,1-URGENT,WIRE_TRANSFER,6,21186.98
12376,377,1,2025-02-15,2-HIGH,WIRE_TRANSFER,7,43586.56
12377,378,2,2025/06/15,3-NORMAL,WIRE_TRANSFER,5,12037.6
12378,379,3,2025-02-16,2-HIGH,CORPORATE_INVOICE,3,19295.15
12379,380,4,2025-03-13,4-LOW,CORPORATE_INVOICE,5,11096.41
12380,381,5,2025-06-10,2-HIGH,WIRE_TRANSFER,3,23018.18
12381,382,1,2025-03-23,2-HIGH,CORPORATE_INVOICE,7,46420.29
12382,383,2,2025-06-03,2-HIGH,WIRE_TRANSFER,3,13575.93
12383,384,3,2025-05-12,2-HIGH,CREDIT_CARD,3,10682.21
12384,385,4,2025-04-30,3-NORMAL,WIRE_TRANSFER,3,11724.81
12385,386,5,2025-03-11,4-LOW,CREDIT_CARD,6,32980.42
12386,387,1,2025-03-10,1-URGENT,CREDIT_CARD,6,13030.66
12387,388,2,2025-05-11,2-HIGH,WIRE_TRANSFER,3,13490.13
12388,389,3,2025-02-02,3-NORMAL,CORPORATE_INVOICE,6,20219.68
12389,390,4,2025-01-07,4-LOW,WIRE_TRANSFER,4,18255.23
12390,391,5,2025-01-22,2-HIGH,CORPORATE_INVOICE,5,25406.65
12391,392,1,2025-06-19,4-LOW,CORPORATE_INVOICE,6,34596.35
12392,393,2,2025-05-06,3-NORMAL,CREDIT_CARD,4,16978.04
12393,394,3,2025-05-31,4-LOW,WIRE_TRANSFER,6,23192.03
12394,395,4,2025-06-26,2-HIGH,WIRE_TRANSFER,5,6221.08
12395,396,5,2025-03-30,4-LOW,CREDIT_CARD,4,29776.42
12396,397,1,2025-05-31,4-LOW,CORPORATE_INVOICE,3,13365.0
12397,398,2,2025-03-04,3-NORMAL,WIRE_TRANSFER,3,9131.41
12398,399,3,2025-04-06,1-URGENT,CORPORATE_INVOICE,4,15938.71
12399,400,4,2025-04-30,1-URGENT,CREDIT_CARD,6,38152.34
12400,401,5,2025-02-03,3-NORMAL,WIRE_TRANSFER,4,15143.33
12401,402,1,2025-03-05,4-LOW,CORPORATE_INVOICE,7,20652.02
12402,403,2,2025-06-06,4-LOW,CORPORATE_INVOICE,6,31951.54
12403,404,3,2025-03-16,3-NORMAL,WIRE_TRANSFER,5,16185.41
12404,405,4,2025-03-19,2-HIGH,CREDIT_CARD,6,36932.74
12405,406,5,2025-06-07,1-URGENT,CREDIT_CARD,6,22462.76
12406,407,1,2025-01-23,1-URGENT,CREDIT_CARD,3,4830.89
12407,408,2,2025-01-11,2-HIGH,CREDIT_CARD,5,16108.91
12408,409,3,2025-05-06,3-NORMAL,WIRE_TRANSFER,4,20535.68
12409,410,4,2025-01-30,4-LOW,WIRE_TRANSFER,7,16833.48
12410,411,5,2025-02-26,1-URGENT,WIRE_TRANSFER,6,14990.06
12411,412,1,2025-04-24,4-LOW,CORPORATE_INVOICE,6,27661.72
12412,413,2,2025-02-18,4-LOW,WIRE_TRANSFER,6,15767.38
12413,414,3,2025-05-05,2-HIGH,WIRE_TRANSFER,7,16888.2
12414,415,4,2025-04-15,2-HIGH,WIRE_TRANSFER,3,8960.03
12415,416,5,2025-05-15,3-NORMAL,CREDIT_CARD,3,19124.46
12416,417,1,2025-06-17,4-LOW,CREDIT_CARD,7,44230.23
12417,418,2,2025-03-05,4-LOW,WIRE_TRANSFER,5,12787.1
12418,419,3,2025-03-31,2-HIGH,CREDIT_CARD,6,35944.42
12419,420,4,2025-04-21,2-HIGH,CREDIT_CARD,6,21278.94
12420,421,5,2025-02-27,2-HIGH,CORPORATE_INVOICE,7,26774.75
12421,422,1,2025-01-21,4-LOW,WIRE_TRANSFER,7,22298.03
12422,423,2,2025/06/28,1-URGENT,WIRE_TRANSFER,5,17892.75
12423,424,3,2025-05-16,1-URGENT,CORPORATE_INVOICE,6,17041.25
12424,425,4,2025-04-06,2-HIGH,WIRE_TRANSFER,3,15995.47
12425,426,5,2025-03-12,2-HIGH,CREDIT_CARD,3,11810.31
12426,427,1,2025-01-10,2-HIGH,CREDIT_CARD,6,24437.82
12427,428,2,2025-02-13,3-NORMAL,CREDIT_CARD,5,27050.78
12428,429,3,2025-01-23,3-NORMAL,WIRE_TRANSFER,6,13748.55
12429,430,4,2025/05/25,1-URGENT,CREDIT_CARD,4,17035.72
12430,431,5,2025-05-06,2-HIGH,CORPORATE_INVOICE,6,25175.99
12431,432,1,2025-05-26,1-URGENT,WIRE_TRANSFER,7,17249.83
12432,433,2,2025-03-18,1-URGENT,WIRE_TRANSFER,5,32834.88
12433,434,3,2025-04-09,3-NORMAL,CREDIT_CARD,4,12980.0
12434,435,4,2025/04/28,2-HIGH,CREDIT_CARD,6,8383.13
12435,436,5,2025-04-16,3-NORMAL,WIRE_TRANSFER,7,38176.24
12436,437,1,2025-04-25,4-LOW,CORPORATE_INVOICE,6,13155.91
12437,438,2,2025-02-19,3-NORMAL,CREDIT_CARD,4,17337.03
12438,439,3,2025-04-17,2-HIGH,CREDIT_CARD,3,5005.69
12439,440,4,2025-06-26,1-URGENT,CORPORATE_INVOICE,3,9154.65
12440,441,5,2025-05-27,2-HIGH,WIRE_TRANSFER,3,11516.26
12441,442,1,2025-05-21,4-LOW,CREDIT_CARD,4,16976.56
12442,443,2,2025-02-06,3-NORMAL,CORPORATE_INVOICE,4,12247.66
12443,444,3,2025-01-24,3-NORMAL,CREDIT_CARD,6,24668.36
12444,445,4,2025-06-24,2-HIGH,CORPORATE_INVOICE,3,17169.46
12445,446,5,2025-05-07,2-HIGH,WIRE_TRANSFER,5,32335.81
12446,447,1,2025-03-29,1-URGENT,WIRE_TRANSFER,5,19061.52
12447,448,2,2025-04-28,4-LOW,WIRE_TRANSFER,4,25503.45
12448,449,3,2025-04-18,3-NORMAL,CORPORATE_INVOICE,5,15919.71
12449,450,4,2025-05-13,3-NORMAL,WIRE_TRANSFER,6,23738.69
12450,451,5,2025-06-13,4-LOW,CREDIT_CARD,4,18887.02
12451,452,1,2025-05-01,4-LOW,CORPORATE_INVOICE,7,42056.3
12452,453,2,2025-01-24,3-NORMAL,CORPORATE_INVOICE,3,7488.53
12453,454,3,2025-03-10,2-HIGH,CREDIT_CARD,6,24013.03
12454,455,4,2025-04-22,3-NORMAL,CREDIT_CARD,5,12213.35
12455,456,5,2025-02-05,1-URGENT,CORPORATE_INVOICE,6,13186.37
12456,457,1,2025-02-06,4-LOW,CREDIT_CARD,3,10883.04
12457,458,2,2025-04-22,4-LOW,CREDIT_CARD,5,13992.51
12458,459,3,2025-02-07,1-URGENT,CREDIT_CARD,6,33174.03
12459,460,4,2025-01-31,1-URGENT,CORPORATE_INVOICE,4,18616.69
12460,461,5,2025/05/11,1-URGENT,CREDIT_CARD,4,20847.6
12461,462,1,2025-06-07,2-HIGH,CORPORATE_INVOICE,6,22520.85
12462,463,2,2025-01-26,3-NORMAL,WIRE_TRANSFER,5,31850.65
12463,464,3,2025-03-15,3-NORMAL,WIRE_TRANSFER,4,12543.83
12464,465,4,2025-01-05,3-NORMAL,CORPORATE_INVOICE,4,11764.56
12465,466,5,2025-01-07,3-NORMAL,WIRE_TRANSFER,5,16398.65
12466,467,1,2025-06-27,3-NORMAL,CORPORATE_INVOICE,7,49703.64
12467,468,2,2025-05-24,4-LOW,CREDIT_CARD,3,16376.23
12468,469,3,2025-05-16,3-NORMAL,CORPORATE_INVOICE,5,18063.86
12469,470,4,2025-01-09,2-HIGH,WIRE_TRANSFER,4,17198.19
12470,471,5,2025-06-30,2-HIGH,WIRE_TRANSFER,6,30067.99
12471,472,1,2025-05-30,1-URGENT,CORPORATE_INVOICE,4,9052.02
12472,473,2,2025-03-20,3-NORMAL,CREDIT_CARD,7,35731.28
12473,474,3,2025-06-10,2-HIGH,CORPORATE_INVOICE,6,23079.92
12474,475,4,2025-01-05,1-URGENT,CREDIT_CARD,5,17404.79
12475,476,5,2025-02-15,2-HIGH,WIRE_TRANSFER,7,25298.32
12476,477,1,2025-06-04,4-LOW,WIRE_TRANSFER,7,25825.52
12477,478,2,2025-03-08,4-LOW,CORPORATE_INVOICE,5,25163.9
12478,479,3,2025-06-16,4-LOW,WIRE_TRANSFER,4,18042.7
12479,480,4,2025-04-30,2-HIGH,CORPORATE_INVOICE,6,21392.25
12480,481,5,2025-03-28,4-LOW,WIRE_TRANSFER,5,21940.88
12481,482,1,2025-06-12,3-NORMAL,CREDIT_CARD,7,21927.58
12482,483,2,2025-06-05,4-LOW,CORPORATE_INVOICE,3,27260.02
12483,484,3,2025-02-21,4-LOW,CORPORATE_INVOICE,3,1837.31
12484,485,4,2025-04-25,2-HIGH,CORPORATE_INVOICE,7,19999.45
12485,486,5,2025-02-12,1-URGENT,WIRE_TRANSFER,3,15757.52
12486,487,1,2025-05-16,3-NORMAL,CREDIT_CARD,5,13298.28
12487,488,2,2025-05-07,2-HIGH,CREDIT_CARD,6,21500.23
12488,489,3,2025-06-22,2-HIGH,WIRE_TRANSFER,4,16513.64
12489,490,4,2025-03-20,1-URGENT,WIRE_TRANSFER,5,35384.19
12490,491,5,2025-03-24,2-HIGH,CREDIT_CARD,4,13528.8
12491,492,1,2025-01-23,3-NORMAL,CREDIT_CARD,5,25075.21
12492,493,2,2025-05-16,4-LOW,CORPORATE_INVOICE,7,44289.35
12493,494,3,2025-04-16,1-URGENT,WIRE_TRANSFER,5,26235.27
12494,495,4,2025-02-13,2-HIGH,CORPORATE_INVOICE,5,20282.5
12495,496,5,2025-03-15,2-HIGH,CORPORATE_INVOICE,4,24914.44
12496,497,1,2025-05-05,1-URGENT,CORPORATE_INVOICE,5,18236.05
12497,498,2,2025-01-22,3-NORMAL,WIRE_TRANSFER,6,29176.65
12498,499,3,2025-03-27,1-URGENT,CORPORATE_INVOICE,5,18486.91
12499,500,4,2025/01/18,2-HIGH,WIRE_TRANSFER,7,15266.67
12500,501,5,2025-01-24,1-URGENT,WIRE_TRANSFER,6,26620.26
12501,502,1,2025-03-27,2-HIGH,CREDIT_CARD,3,15760.52
12502,503,2,2025-04-03,3-NORMAL,WIRE_TRANSFER,4,16159.29
12503,504,3,2025-05-22,4-LOW,CREDIT_CARD,6,10711.09
12504,505,4,2025-03-02,2-HIGH,CREDIT_CARD,6,25124.69
12505,506,5,2025-02-17,3-NORMAL,CREDIT_CARD,7,29832.64
12506,507,1,2025-03-19,3-NORMAL,WIRE_TRANSFER,6,10656.91
12507,508,2,2025/03/10,2-HIGH,WIRE_TRANSFER,4,11766.24
12508,509,3,2025-02-08,4-LOW,CORPORATE_INVOICE,3,10919.67
12509,510,4,2025/01/20,3-NORMAL,WIRE_TRANSFER,5,46166.28
12510,511,5,2025/05/08,1-URGENT,CORPORATE_INVOICE,5,22986.55
12511,512,1,2025-06-21,1-URGENT,CORPORATE_INVOICE,7,26331.02
12512,513,2,2025-05-12,4-LOW,CREDIT_CARD,4,5731.37
12513,514,3,2025-03-27,3-NORMAL,CORPORATE_INVOICE,3,6418.51
12514,515,4,2025-06-27,3-NORMAL,CORPORATE_INVOICE,5,19462.11
12515,516,5,2025-03-09,1-URGENT,CORPORATE_INVOICE,3,12113.98
12516,517,1,2025-03-06,1-URGENT,CORPORATE_INVOICE,6,34214.31
12517,518,2,2025-02-04,3-NORMAL,CORPORATE_INVOICE,3,25995.41
12518,519,3,2025-04-06,2-HIGH,CREDIT_CARD,3,9253.86
12519,520,4,2025-04-26,2-HIGH,WIRE_TRANSFER,6,27863.78
12520,521,5,2025-06-24,1-URGENT,WIRE_TRANSFER,4,23050.78
12521,522,1,2025-06-07,3-NORMAL,CORPORATE_INVOICE,6,26926.01
12522,523,2,2025-04-18,1-URGENT,CORPORATE_INVOICE,4,16316.19
12523,524,3,2025-06-07,2-HIGH,WIRE_TRANSFER,3,18271.84
12524,525,4,2025-05-09,3-NORMAL,CORPORATE_INVOICE,5,24127.21
12525,526,5,2025/05/23,4-LOW,CREDIT_CARD,6,23865.15
12526,527,1,2025-04-27,3-NORMAL,CREDIT_CARD,6,13530.54
12527,528,2,2025-02-26,2-HIGH,WIRE_TRANSFER,7,47541.55
12528,529,3,2025-04-01,1-URGENT,CORPORATE_INVOICE,3,20662.85
12529,530,4,2025-06-10,3-NORMAL,CORPORATE_INVOICE,5,23096.55
12530,531,5,2025-03-22,4-LOW,CREDIT_CARD,6,11165.89
12531,532,1,2025-01-04,4-LOW,CREDIT_CARD,5,23667.81
12532,533,2,2025-03-17,3-NORMAL,CREDIT_CARD,5,14712.31
12533,534,3,2025-05-18,2-HIGH,CREDIT_CARD,6,23362.42
12534,535,4,2025/01/07,1-URGENT,CORPORATE_INVOICE,3,8231.47
12535,536,5,2025-04-29,2-HIGH,CREDIT_CARD,6,34855.85
12536,537,1,2025-03-08,3-NORMAL,CORPORATE_INVOICE,5,30410.24
12537,538,2,2025-02-22,4-LOW,WIRE_TRANSFER,7,41235.44
12538,539,3,2025-06-06,4-LOW,CREDIT_CARD,3,10692.09
12539,540,4,2025-03-04,3-NORMAL,WIRE_TRANSFER,3,8732.55
12540,541,5,2025-06-26,3-NORMAL,WIRE_TRANSFER,7,34701.1
12541,542,1,2025-05-31,2-HIGH,CREDIT_CARD,7,23098.54
12542,543,2,2025-03-06,1-URGENT,CORPORATE_INVOICE,7,26276.75
12543,544,3,2025-04-09,4-LOW,CREDIT_CARD,6,22916.59
12544,545,4,2025-05-28,3-NORMAL,CORPORATE_INVOICE,4,11642.27
12545,546,5,2025-06-20,3-NORMAL,CREDIT_CARD,7,27813.67
12546,547,1,2025-05-28,1-URGENT,CORPORATE_INVOICE,3,16378.45
12547,548,2,2025-04-14,2-HIGH,CORPORATE_INVOICE,4,9290.19
12548,549,3,2025-02-07,3-NORMAL,CREDIT_CARD,5,8822.64
12549,550,4,2025-03-01,1-URGENT,CREDIT_CARD,3,16762.75
12550,551,5,2025-01-20,2-HIGH,WIRE_TRANSFER,5,24463.04
12551,552,1,2025-03-11,3-NORMAL,WIRE_TRANSFER,7,27003.23
12552,553,2,2025/04/22,3-NORMAL,CREDIT_CARD,4,16057.06
12553,554,3,2025-05-26,1-URGENT,CORPORATE_INVOICE,4,24215.86
12554,555,4,2025-05-04,2-HIGH,CREDIT_CARD,7,40480.23
12555,556,5,2025-01-14,3-NORMAL,CREDIT_CARD,3,14628.2
12556,557,1,2025-05-07,2-HIGH,CREDIT_CARD,7,24977.43
12557,558,2,2025-05-23,1-URGENT,CORPORATE_INVOICE,3,13974.25
12558,559,3,2025/02/25,4-LOW,CORPORATE_INVOICE,4,18164.08
12559,560,4,2025-02-07,1-URGENT,CORPORATE_INVOICE,4,10618.77
12560,561,5,2025-05-14,4-LOW,CREDIT_CARD,4,16754.25
12561,562,1,2025-03-19,4-LOW,WIRE_TRANSFER,6,25605.66
12562,563,2,2025-03-25,4-LOW,WIRE_TRANSFER,5,18167.27
12563,564,3,2025-05-05,3-NORMAL,CREDIT_CARD,5,8664.09
12564,565,4,2025/02/22,2-HIGH,CREDIT_CARD,3,13895.8
12565,566,5,2025-03-08,1-URGENT,CORPORATE_INVOICE,7,31582.23
12566,567,1,2025-05-02,3-NORMAL,CORPORATE_INVOICE,4,13418.6
12567,568,2,2025-03-11,3-NORMAL,WIRE_TRANSFER,3,18342.81
12568,569,3,2025-05-17,1-URGENT,CREDIT_CARD,4,23800.98
12569,570,4,2025-05-05,2-HIGH,CORPORATE_INVOICE,3,13736.45
12570,571,5,2025-03-29,3-NORMAL,CREDIT_CARD,6,39152.05
12571,572,1,2025-06-05,4-LOW,WIRE_TRANSFER,6,11428.95
12572,573,2,2025-04-12,4-LOW,CORPORATE_INVOICE,5,35782.1
12573,574,3,2025-01-23,1-URGENT,CREDIT_CARD,6,33883.99
12574,575,4,2025-04-30,1-URGENT,CORPORATE_INVOICE,5,23944.48
12575,576,5,2025-03-25,4-LOW,CORPORATE_INVOICE,5,21096.05
12576,577,1,2025-06-02,1-URGENT,WIRE_TRANSFER,6,26692.72
12577,578,2,2025-01-18,1-URGENT,CORPORATE_INVOICE,4,18129.24
12578,579,3,2025-06-10,2-HIGH,WIRE_TRANSFER,4,13430.28
12579,580,4,2025-01-09,4-LOW,WIRE_TRANSFER,3,15635.34
12580,581,5,2025-03-29,2-HIGH,CORPORATE_INVOICE,7,23053.11
12581,582,1,2025-01-24,2-HIGH,CORPORATE_INVOICE,6,13427.79
12582,583,2,2025-01-06,2-HIGH,CREDIT_CARD,5,11750.19
12583,584,3,2025-05-10,2-HIGH,CREDIT_CARD,3,13979.51
12584,585,4,2025-01-26,2-HIGH,CREDIT_CARD,3,13590.37
12585,586,5,2025-01-21,4-LOW,WIRE_TRANSFER,5,15667.64
12586,587,1,2025-06-27,4-LOW,WIRE_TRANSFER,3,9165.96
12587,588,2,2025-01-30,1-URGENT,CREDIT_CARD,7,50898.61
12588,589,3,2025-03-19,1-URGENT,WIRE_TRANSFER,5,31845.32
12589,590,4,2025/06/11,1-URGENT,CORPORATE_INVOICE,4,10601.34
12590,591,5,2025-04-08,2-HIGH,CORPORATE_INVOICE,6,42439.61
12591,592,1,2025/03/24,3-NORMAL,CREDIT_CARD,5,27148.83
12592,593,2,2025-06-23,2-HIGH,WIRE_TRANSFER,4,17760.11
12593,594,3,2025/03/11,3-NORMAL,CORPORATE_INVOICE,3,17057.48
12594,595,4,2025-06-09,4-LOW,CREDIT_CARD,6,25437.79
12595,596,5,2025-05-09,3-NORMAL,WIRE_TRANSFER,3,11084.5
12596,597,1,2025-03-19,4-LOW,CREDIT_CARD,7,20300.61
12597,598,2,2025-06-22,4-LOW,CORPORATE_INVOICE,4,23774.52
12598,599,3,2025-04-25,4-LOW,CREDIT_CARD,3,18411.6
12599,600,4,2025-03-15,4-LOW,WIRE_TRANSFER,4,17853.88
12600,601,5,2025-05-18,3-NORMAL,WIRE_TRANSFER,5,16278.87
12601,602,1,2025-01-12,4-LOW,CORPORATE_INVOICE,3,9780.78
12602,603,2,2025/03/22,3-NORMAL,CORPORATE_INVOICE,3,22144.56
12603,604,3,2025-04-30,3-NORMAL,CREDIT_CARD,7,28114.24
12604,605,4,2025-01-07,1-URGENT,WIRE_TRANSFER,5,22750.91
12605,606,5,2025-05-26,3-NORMAL,WIRE_TRANSFER,5,16649.38
12606,607,1,2025-06-29,2-HIGH,WIRE_TRANSFER,6,32799.67
12607,608,2,2025-04-14,1-URGENT,CREDIT_CARD,3,4530.26
12608,609,3,2025/05/16,1-URGENT,WIRE_TRANSFER,7,32304.82
12609,610,4,2025-02-05,4-LOW,CORPORATE_INVOICE,6,16900.39
12610,611,5,2025-06-19,4-LOW,CREDIT_CARD,6,20595.07
12611,612,1,2025-03-23,1-URGENT,CREDIT_CARD,3,6266.42
12612,613,2,2025-04-27,1-URGENT,CORPORATE_INVOICE,4,9282.36
12613,614,3,2025-06-13,2-HIGH,WIRE_TRANSFER,4,10834.92
12614,615,4,2025-05-02,4-LOW,WIRE_TRANSFER,5,13815.32
12615,616,5,2025/06/25,2-HIGH,CORPORATE_INVOICE,5,21864.46
12616,617,1,2025-05-12,1-URGENT,CORPORATE_INVOICE,5,15851.98
12617,618,2,2025-02-19,1-URGENT,CREDIT_CARD,7,37218.79
12618,619,3,2025-03-18,2-HIGH,CORPORATE_INVOICE,6,23475.73
12619,620,4,2025-02-17,1-URGENT,CORPORATE_INVOICE,5,29016.9
12620,621,5,2025-01-12,4-LOW,CORPORATE_INVOICE,6,37707.51
12621,622,1,2025-06-08,3-NORMAL,WIRE_TRANSFER,3,9866.11
12622,623,2,2025-04-02,2-HIGH,WIRE_TRANSFER,5,24010.27
12623,624,3,2025-04-27,3-NORMAL,CREDIT_CARD,6,22313.68
12624,625,4,2025-03-03,3-NORMAL,WIRE_TRANSFER,3,7901.5
12625,626,5,2025-06-13,3-NORMAL,CORPORATE_INVOICE,5,24261.82
12626,627,1,2025-01-20,3-NORMAL,WIRE_TRANSFER,7,24661.68
12627,628,2,2025-03-16,4-LOW,CREDIT_CARD,5,16060.89
12628,629,3,2025-03-14,2-HIGH,CORPORATE_INVOICE,3,7950.06
12629,630,4,2025-04-29,2-HIGH,CREDIT_CARD,6,26904.32
12630,631,5,2025-06-05,3-NORMAL,WIRE_TRANSFER,4,28186.11
12631,632,1,2025-01-16,2-HIGH,CREDIT_CARD,5,22029.52
12632,633,2,2025-01-24,2-HIGH,CORPORATE_INVOICE,5,22070.91
12633,634,3,2025-03-19,3-NORMAL,CREDIT_CARD,7,11782.06
12634,635,4,2025-05-14,1-URGENT,WIRE_TRANSFER,6,27657.38
12635,636,5,2025-04-20,3-NORMAL,CORPORATE_INVOICE,5,28801.45
12636,637,1,2025-04-08,1-URGENT,CREDIT_CARD,6,28941.14
12637,638,2,2025-02-04,2-HIGH,CORPORATE_INVOICE,6,15593.68
12638,639,3,2025-01-12,1-URGENT,CREDIT_CARD,4,20458.43
12639,640,4,2025-06-12,4-LOW,CORPORATE_INVOICE,7,18485.19
12640,641,5,2025-03-23,1-URGENT,WIRE_TRANSFER,4,26166.99
12641,642,1,2025-03-10,4-LOW,CREDIT_CARD,3,13094.39
12642,643,2,2025-02-11,1-URGENT,CORPORATE_INVOICE,4,22441.12
12643,644,3,2025-02-01,2-HIGH,CREDIT_CARD,7,20276.9
12644,645,4,2025-02-20,4-LOW,CREDIT_CARD,4,12231.11
12645,646,5,2025-01-01,1-URGENT,CREDIT_CARD,3,5004.27
