cust_id,cust_name,mkt_segment,nation_name
3351,Customer#003351,AUTOMOBILE,GERMANY
3352,Customer#003352,AUTOMOBILE,FRANCE
3353,Customer#003353,MACHINERY,GERMANY
3354,Customer#003354,AUTOMOBILE,GERMANY
3355,Customer#003355,BUILDING,AUSTRALIA
3356,Customer#003356,BUILDING,UNITED KINGDOM
3357,Customer#003357,BUILDING,CANADA
3358,Customer#003358,HOUSEHOLD,UNITED STATES
3359,Customer#003359,AUTOMOBILE,UNITED KINGDOM
3360,Customer#003360,BUILDING,UNITED STATES
3361,Customer#003361,HOUSEHOLD,UNITED KINGDOM
3362,Customer#003362,MACHINERY,UNITED STATES
3363,Customer#003363,BUILDING,JAPAN
3364,Customer#003364,BUILDING,UNITED KINGDOM
3365,Customer#003365,BUILDING,FRANCE
3366,Customer#003366,FURNITURE,FRANCE
3367,Customer#003367,AUTOMOBILE,BRAZIL
3368,Customer#003368,BUILDING,UNITED KINGDOM
3369,Customer#003369,AUTOMOBILE,JAPAN
3370,Customer#003370,FURNITURE,BRAZIL
3371,Customer#003371,MACHINERY,GERMANY
3372,Customer#003372,FURNITURE,FRANCE
3373,Customer#003373,FURNITURE,UNITED KINGDOM
3374,Customer#003374,BUILDING,UNITED STATES
3375,Customer#003375,FURNITURE,FRANCE
3376,Customer#003376,AUTOMOBILE,JAPAN
3377,Customer#003377,AUTOMOBILE,UNITED STATES
3378,Customer#003378,BUILDING,FRANCE
3379,Customer#003379,FURNITURE,CANADA
3380,Customer#003380,MACHINERY,GERMANY
3381,Customer#003381,HOUSEHOLD,UNITED KINGDOM
3382,Customer#003382,AUTOMOBILE,BRAZIL
3383,Customer#003383,HOUSEHOLD,AUSTRALIA
3384,Customer#003384,AUTOMOBILE,FRANCE
3385,Customer#003385,HOUSEHOLD,UNITED KINGDOM
3386,Customer#003386,MACHINERY,UNITED KINGDOM
3387,Customer#003387,HOUSEHOLD,UNITED KINGDOM
3388,Customer#003388,FURNITURE,GERMANY
3389,Customer#003389,HOUSEHOLD,BRAZIL
3390,Customer#003390,MACHINERY,UNITED STATES
3391,Customer#003391,BUILDING,BRAZIL
3392,Customer#003392,HOUSEHOLD,UNITED KINGDOM
3393,Customer#003393,HOUSEHOLD,JAPAN
3394,Customer#003394,HOUSEHOLD,JAPAN
3395,Customer#003395,HOUSEHOLD,FRANCE
3396,Customer#003396,FURNITURE,AUSTRALIA
3397,Customer#003397,MACHINERY,AUSTRALIA
3398,Customer#003398,AUTOMOBILE,UNITED KINGDOM
3399,Customer#003399,HOUSEHOLD,BRAZIL
3400,Customer#003400,AUTOMOBILE,UNITED STATES
3401,Customer#003401,HOUSEHOLD,UNITED KINGDOM
3402,Customer#003402,HOUSEHOLD,CANADA
3403,Customer#003403,FURNITURE,UNITED KINGDOM
3404,Customer#003404,BUILDING,GERMANY
3405,Customer#003405,HOUSEHOLD,AUSTRALIA
3406,Customer#003406,FURNITURE,UNITED KINGDOM
3407,Customer#003407,AUTOMOBILE,UNITED KINGDOM
3408,Customer#003408,MACHINERY,FRANCE
3409,Customer#003409,MACHINERY,FRANCE
3410,Customer#003410,FURNITURE,AUSTRALIA
3411,Customer#003411,BUILDING,FRANCE
3412,Customer#003412,HOUSEHOLD,CANADA
3413,Customer#003413,MACHINERY,JAPAN
3414,Customer#003414,HOUSEHOLD,BRAZIL
3415,Customer#003415,HOUSEHOLD,AUSTRALIA
3416,Customer#003416,HOUSEHOLD,JAPAN
3417,Customer#003417,AUTOMOBILE,CANADA
3418,Customer#003418,BUILDING,UNITED KINGDOM
3419,Customer#003419,MACHINERY,CANADA
3420,Customer#003420,HOUSEHOLD,FRANCE
3421,Customer#003421,AUTOMOBILE,UNITED STATES
3422,Customer#003422,BUILDING,UNITED STATES
3423,Customer#003423,BUILDING,CANADA
3424,Customer#003424,BUILDING,GERMANY
3425,Customer#003425,HOUSEHOLD,BRAZIL
3426,Customer#003426,AUTOMOBILE,JAPAN
3427,Customer#003427,FURNITURE,UNITED KINGDOM
3428,Customer#003428,BUILDING,CANADA
3429,Customer#003429,HOUSEHOLD,FRANCE
3430,Customer#003430,MACHINERY,CANADA
3431,Customer#003431,HOUSEHOLD,JAPAN
3432,Customer#003432,FURNITURE,BRAZIL
3433,Customer#003433,FURNITURE,UNITED STATES
3434,Customer#003434,BUILDING,AUSTRALIA
3435,Customer#003435,BUILDING,AUSTRALIA
3436,Customer#003436,HOUSEHOLD,BRAZIL
3437,Customer#003437,HOUSEHOLD,CANADA
3438,Customer#003438,HOUSEHOLD,UNITED STATES
3439,Customer#003439,BUILDING,GERMANY
3440,Customer#003440,FURNITURE,JAPAN
3441,Customer#003441,AUTOMOBILE,CANADA
3442,Customer#003442,HOUSEHOLD,GERMANY
3443,Customer#003443,MACHINERY,AUSTRALIA
3444,Customer#003444,HOUSEHOLD,UNITED KINGDOM
3445,Customer#003445,FURNITURE,CANADA
3446,Customer#003446,FURNITURE,CANADA
3447,Customer#003447,HOUSEHOLD,GERMANY
3448,Customer#003448,FURNITURE,UNITED STATES
3449,Customer#003449,HOUSEHOLD,JAPAN
3450,Customer#003450,HOUSEHOLD,AUSTRALIA
3451,Customer#003451,FURNITURE,BRAZIL
3452,Customer#003452,MACHINERY,BRAZIL
3453,Customer#003453,BUILDING,UNITED STATES
3454,Customer#003454,FURNITURE,UNITED STATES
3455,Customer#003455,AUTOMOBILE,BRAZIL
3456,Customer#003456,MACHINERY,UNITED STATES
3457,Customer#003457,MACHINERY,AUSTRALIA
3458,Customer#003458,BUILDING,AUSTRALIA
3459,Customer#003459,MACHINERY,BRAZIL
3460,Customer#003460,HOUSEHOLD,BRAZIL
3461,Customer#003461,BUILDING,FRANCE
3462,Customer#003462,AUTOMOBILE,FRANCE
3463,Customer#003463,MACHINERY,UNITED KINGDOM
3464,Customer#003464,BUILDING,JAPAN
3465,Customer#003465,BUILDING,BRAZIL
3466,Customer#003466,AUTOMOBILE,UNITED STATES
3467,Customer#003467,FURNITURE,BRAZIL
3468,Customer#003468,BUILDING,CANADA
3469,Customer#003469,HOUSEHOLD,AUSTRALIA
3470,Customer#003470,MACHINERY,UNITED STATES
3471,Customer#003471,HOUSEHOLD,UNITED STATES
3472,Customer#003472,MACHINERY,AUSTRALIA
3473,Customer#003473,FURNITURE,AUSTRALIA
3474,Customer#003474,MACHINERY,UNITED KINGDOM
3475,Customer#003475,HOUSEHOLD,UNITED KINGDOM
3476,Customer#003476,AUTOMOBILE,BRAZIL
3477,Customer#003477,HOUSEHOLD,BRAZIL
3478,Customer#003478,AUTOMOBILE,JAPAN
3479,Customer#003479,MACHINERY,AUSTRALIA
3480,Customer#003480,AUTOMOBILE,CANADA
3481,Customer#003481,BUILDING,FRANCE
3482,Customer#003482,MACHINERY,JAPAN
3483,Customer#003483,BUILDING,JAPAN
3484,Customer#003484,FURNITURE,AUSTRALIA
3485,Customer#003485,AUTOMOBILE,UNITED KINGDOM
3486,Customer#003486,FURNITURE,UNITED KINGDOM
3487,Customer#003487,FURNITURE,BRAZIL
3488,Customer#003488,MACHINERY,UNITED KINGDOM
3489,Customer#003489,FURNITURE,CANADA
3490,Customer#003490,HOUSEHOLD,FRANCE
3491,Customer#003491,MACHINERY,UNITED KINGDOM
3492,Customer#003492,MACHINERY,JAPAN
3493,Customer#003493,HOUSEHOLD,BRAZIL
3494,Customer#003494,AUTOMOBILE,AUSTRALIA
3495,Customer#003495,HOUSEHOLD,JAPAN
3496,Customer#003496,FURNITURE,CANADA
3497,Customer#003497,FURNITURE,GERMANY
3498,Customer#003498,BUILDING,GERMANY
3499,Customer#003499,FURNITURE,CANADA
3500,Customer#003500,AUTOMOBILE,CANADA
3501,Customer#003501,MACHINERY,AUSTRALIA
3502,Customer#003502,FURNITURE,UNITED STATES
3503,Customer#003503,FURNITURE,FRANCE
3504,Customer#003504,MACHINERY,CANADA
3505,Customer#003505,AUTOMOBILE,FRANCE
3506,Customer#003506,AUTOMOBILE,JAPAN
3507,Customer#003507,HOUSEHOLD,AUSTRALIA
3508,Customer#003508,MACHINERY,UNITED KINGDOM
3509,Customer#003509,AUTOMOBILE,AUSTRALIA
3510,Customer#003510,MACHINERY,JAPAN
3511,Customer#003511,AUTOMOBILE,JAPAN
3512,Customer#003512,FURNITURE,FRANCE
3513,Customer#003513,HOUSEHOLD,FRANCE
3514,Customer#003514,BUILDING,GERMANY
3515,Customer#003515,AUTOMOBILE,UNITED STATES
3516,Customer#003516,AUTOMOBILE,JAPAN
3517,Customer#003517,HOUSEHOLD,CANADA
3518,Customer#003518,FURNITURE,AUSTRALIA
3519,Customer#003519,HOUSEHOLD,UNITED STATES
3520,Customer#003520,AUTOMOBILE,GERMANY
3521,Customer#003521,MACHINERY,GERMANY
3522,Customer#003522,BUILDING,JAPAN
3523,Customer#003523,MACHINERY,GERMANY
3524,Customer#003524,BUILDING,CANADA
3525,Customer#003525,BUILDING,UNITED STATES
3526,Customer#003526,BUILDING,BRAZIL
3527,Customer#003527,FURNITURE,JAPAN
3528,Customer#003528,BUILDING,AUSTRALIA
3529,Customer#003529,MACHINERY,UNITED KINGDOM
3530,Customer#003530,HOUSEHOLD,GERMANY
3531,Customer#003531,AUTOMOBILE,UNITED KINGDOM
3532,Customer#003532,FURNITURE,UNITED KINGDOM
3533,Customer#003533,FURNITURE,JAPAN
3534,Customer#003534,HOUSEHOLD,UNITED KINGDOM
3535,Customer#003535,AUTOMOBILE,UNITED KINGDOM
3536,Customer#003536,MACHINERY,BRAZIL
3537,Customer#003537,FURNITURE,AUSTRALIA
3538,Customer#003538,AUTOMOBILE,AUSTRALIA
3539,Customer#003539,AUTOMOBILE,GERMANY
3540,Customer#003540,BUILDING,GERMANY
3541,Customer#003541,AUTOMOBILE,JAPAN
3542,Customer#003542,HOUSEHOLD,AUSTRALIA
3543,Customer#003543,MACHINERY,UNITED STATES
3544,Customer#003544,HOUSEHOLD,BRAZIL
3545,Customer#003545,BUILDING,BRAZIL
3546,Customer#003546,FURNITURE,AUSTRALIA
3547,Customer#003547,HOUSEHOLD,FRANCE
3548,Customer#003548,MACHINERY,GERMANY
3549,Customer#003549,MACHINERY,CANADA
3550,Customer#003550,MACHINERY,JAPAN
3551,Customer#003551,BUILDING,UNITED STATES
3552,Customer#003552,BUILDING,FRANCE
3553,Customer#003553,MACHINERY,AUSTRALIA
3554,Customer#003554,MACHINERY,BRAZIL
3555,Customer#003555,BUILDING,FRANCE
3556,Customer#003556,HOUSEHOLD,AUSTRALIA
3557,Customer#003557,BUILDING,AUSTRALIA
3558,Customer#003558,MACHINERY,JAPAN
3559,Customer#003559,BUILDING,FRANCE
3560,Customer#003560,MACHINERY,FRANCE
3561,Customer#003561,AUTOMOBILE,CANADA
3562,Customer#003562,MACHINERY,AUSTRALIA
3563,Customer#003563,BUILDING,JAPAN
3564,Customer#003564,BUILDING,CANADA
3565,Customer#003565,HOUSEHOLD,AUSTRALIA
3566,Customer#003566,MACHINERY,AUSTRALIA
3567,Customer#003567,BUILDING,GERMANY
3568,Customer#003568,MACHINERY,UNITED KINGDOM
3569,Customer#003569,MACHINERY,AUSTRALIA
3570,Customer#003570,FURNITURE,BRAZIL
3571,Customer#003571,HOUSEHOLD,UNITED STATES
3572,Customer#003572,BUILDING,GERMANY
3573,Customer#003573,HOUSEHOLD,GERMANY
3574,Customer#003574,BUILDING,AUSTRALIA
3575,Customer#003575,AUTOMOBILE,JAPAN
3576,Customer#003576,MACHINERY,UNITED KINGDOM
3577,Customer#003577,BUILDING,GERMANY
3578,Customer#003578,AUTOMOBILE,GERMANY
3579,Customer#003579,FURNITURE,AUSTRALIA
3580,Customer#003580,MACHINERY,CANADA
3581,Customer#003581,HOUSEHOLD,GERMANY
3582,Customer#003582,MACHINERY,GERMANY
3583,Customer#003583,FURNITURE,BRAZIL
3584,Customer#003584,MACHINERY,FRANCE
3585,Customer#003585,BUILDING,AUSTRALIA
3586,Customer#003586,MACHINERY,GERMANY
3587,Customer#003587,HOUSEHOLD,AUSTRALIA
3588,Customer#003588,FURNITURE,FRANCE
3589,Customer#003589,BUILDING,UNITED STATES
3590,Customer#003590,FURNITURE,FRANCE
3591,Customer#003591,BUILDING,CANADA
3592,Customer#003592,AUTOMOBILE,JAPAN
3593,Customer#003593,AUTOMOBILE,UNITED STATES
3594,Customer#003594,HOUSEHOLD,AUSTRALIA
3595,Customer#003595,FURNITURE,JAPAN
3596,Customer#003596,AUTOMOBILE,UNITED KINGDOM
3597,Customer#003597,MACHINERY,GERMANY
3598,Customer#003598,FURNITURE,UNITED KINGDOM
3599,Customer#003599,BUILDING,AUSTRALIA
3600,Customer#003600,HOUSEHOLD,CANADA
3601,Customer#003601,BUILDING,FRANCE
3602,Customer#003602,AUTOMOBILE,FRANCE
3603,Customer#003603,MACHINERY,JAPAN
3604,Customer#003604,HOUSEHOLD,AUSTRALIA
3605,Customer#003605,AUTOMOBILE,AUSTRALIA
3606,Customer#003606,AUTOMOBILE,FRANCE
3607,Customer#003607,MACHINERY,FRANCE
3608,Customer#003608,HOUSEHOLD,GERMANY
3609,Customer#003609,HOUSEHOLD,GERMANY
3610,Customer#003610,BUILDING,JAPAN
3611,Customer#003611,MACHINERY,FRANCE
3612,Customer#003612,FURNITURE,CANADA
3613,Customer#003613,AUTOMOBILE,BRAZIL
3614,Customer#003614,FURNITURE,CANADA
3615,Customer#003615,BUILDING,UNITED STATES
3616,Customer#003616,HOUSEHOLD,GERMANY
3617,Customer#003617,MACHINERY,AUSTRALIA
3618,Customer#003618,AUTOMOBILE,AUSTRALIA
3619,Customer#003619,HOUSEHOLD,JAPAN
3620,Customer#003620,BUILDING,UNITED KINGDOM
3621,Customer#003621,FURNITURE,UNITED STATES
3622,Customer#003622,BUILDING,BRAZIL
3623,Customer#003623,AUTOMOBILE,CANADA
3624,Customer#003624,MACHINERY,UNITED STATES
3625,Customer#003625,BUILDING,JAPAN
3626,Customer#003626,FURNITURE,AUSTRALIA
3627,Customer#003627,MACHINERY,AUSTRALIA
3628,Customer#003628,MACHINERY,GERMANY
3629,Customer#003629,FURNITURE,UNITED STATES
3630,Customer#003630,FURNITURE,GERMANY
3631,Customer#003631,MACHINERY,GERMANY
3632,Customer#003632,FURNITURE,CANADA
3633,Customer#003633,MACHINERY,CANADA
3634,Customer#003634,AUTOMOBILE,UNITED KINGDOM
3635,Customer#003635,MACHINERY,AUSTRALIA
3636,Customer#003636,AUTOMOBILE,JAPAN
3637,Customer#003637,BUILDING,BRAZIL
3638,Customer#003638,BUILDING,GERMANY
3639,Customer#003639,HOUSEHOLD,JAPAN
3640,Customer#003640,MACHINERY,AUSTRALIA
3641,Customer#003641,MACHINERY,JAPAN
3642,Customer#003642,FURNITURE,JAPAN
3643,Customer#003643,FURNITURE,BRAZIL
3644,Customer#003644,HOUSEHOLD,GERMANY
3645,Customer#003645,MACHINERY,CANADA
3646,Customer#003646,AUTOMOBILE,CANADA
3647,Customer#003647,BUILDING,FRANCE
3648,Customer#003648,AUTOMOBILE,UNITED STATES
3649,Customer#003649,AUTOMOBILE,GERMANY
3650,Customer#003650,BUILDING,CANADA
3651,Customer#003651,MACHINERY,GERMANY
3652,Customer#003652,HOUSEHOLD,AUSTRALIA
3653,Customer#003653,BUILDING,CANADA
3654,Customer#003654,BUILDING,CANADA
3655,Customer#003655,MACHINERY,CANADA
3656,Customer#003656,HOUSEHOLD,CANADA
3657,Customer#003657,BUILDING,GERMANY
3658,Customer#003658,BUILDING,BRAZIL
3659,Customer#003659,BUILDING,FRANCE
3660,Customer#003660,MACHINERY,GERMANY
3661,Customer#003661,AUTOMOBILE,JAPAN
3662,Customer#003662,FURNITURE,FRANCE
3663,Customer#003663,FURNITURE,UNITED STATES
3664,Customer#003664,FURNITURE,GERMANY
3665,Customer#003665,HOUSEHOLD,UNITED KINGDOM
3666,Customer#003666,AUTOMOBILE,CANADA
3667,Customer#003667,BUILDING,BRAZIL
3668,Customer#003668,BUILDING,JAPAN
3669,Customer#003669,BUILDING,AUSTRALIA
3670,Customer#003670,MACHINERY,UNITED KINGDOM
3671,Customer#003671,MACHINERY,GERMANY
3672,Customer#003672,BUILDING,UNITED KINGDOM
3673,Customer#003673,HOUSEHOLD,CANADA
3674,Customer#003674,HOUSEHOLD,JAPAN
3675,Customer#003675,FURNITURE,UNITED STATES
3676,Customer#003676,MACHINERY,UNITED STATES
3677,Customer#003677,FURNITURE,CANADA
3678,Customer#003678,MACHINERY,GERMANY
3679,Customer#003679,AUTOMOBILE,UNITED STATES
3680,Customer#003680,MACHINERY,BRAZIL
3681,Customer#003681,BUILDING,UNITED KINGDOM
3682,Customer#003682,FURNITURE,AUSTRALIA
3683,Customer#003683,BUILDING,AUSTRALIA
3684,Customer#003684,MACHINERY,GERMANY
3685,Customer#003685,AUTOMOBILE,AUSTRALIA
3686,Customer#003686,BUILDING,UNITED STATES
3687,Customer#003687,AUTOMOBILE,GERMANY
3688,Customer#003688,HOUSEHOLD,AUSTRALIA
3689,Customer#003689,MACHINERY,GERMANY
3690,Customer#003690,BUILDING,JAPAN
3691,Customer#003691,HOUSEHOLD,AUSTRALIA
3692,Customer#003692,MACHINERY,GERMANY
3693,Customer#003693,MACHINERY,UNITED KINGDOM
3694,Customer#003694,MACHINERY,FRANCE
3695,Customer#003695,HOUSEHOLD,CANADA
3696,Customer#003696,HOUSEHOLD,CANADA
3697,Customer#003697,MACHINERY,AUSTRALIA
3698,Customer#003698,BUILDING,AUSTRALIA
3699,Customer#003699,MACHINERY,GERMANY
3700,Customer#003700,HOUSEHOLD,AUSTRALIA
